geneid	Genomic	RNA1	RNA2	H3K4me3	H3K36me3	H3K56ac	H3K27me3	ATAC	Promoter_ATAC	Promoter_H3K4me3	Promoter_H3K36me3	Promoter_H3K56ac	Promoter_H3K27me3	UP_ATAC	UP_H3K4me3	UP_H3K36me3	UP_H3K56ac	UP_H3K27me3	DOWN_ATAC	DOWN_H3K4me3	DOWN_H3K36me3	DOWN_H3K56ac	DOWN_H3K27me3	DOWN_ATAC_cov	UP_ATAC_cov	ATAC_cov	Promoter_ATAC_cov	DOWN_Meth_cov	UP_Meth_cov	Promoter_Meth_cov	Meth_cov	DOWN_Genomic_cov	UP_Genomic_cov	DOWN_H3K27me3_cov	UP_H3K27me3_cov	H3K27me3_cov	Promoter_H3K27me3_cov	DOWN_H3K36me3_cov	UP_H3K36me3_cov	H3K36me3_cov	Promoter_H3K36me3_cov	DOWN_H3K4me3_cov	UP_H3K4me3_cov	H3K4me3_cov	Promoter_H3K4me3_cov	DOWN_H3K56ac_cov	UP_H3K56ac_cov	H3K56ac_cov	Promoter_H3K56ac_cov	RNA1_cov	RNA2_cov	gene_body_meth	promoter_meth	UP_meth	DOWN_meth	HAP1_promoter_del	HAP2_promoter_del	dn_ds_hap1	dn_ds_hap2	RNA_BOTH	RNA_cov_both
FAIR_021719-T1	-0.005495988	-0.707819249	-0.803210435	-0.252187024	-0.696607857	-0.573185333	-0.506959989	-0.022648739	0.058893689	1.280107919	-0.169925001	2	0.347923303	-0.076066658	0.228268988	-0.678071905	0.234465254	0.765534746	-0.02358682	0.169925001	-0.870716983	-0.251538767	0.321928095	5.178307854	5.130107179	4.474436043	4.509695842	-5.20017173	-5.549636318	-3.264381855	-3.057151314	4.046210501	4.322649262	0.929666755	0.948600847	0.90303827	1.459431619	2.150866979	3.112700133	3.026800059	1.555816155	2.373425092	3.161887682	3.037382222	1.384049807	2.19048937	3.424922088	2.430285273	1.480265122	6.227342127	6.303624083	-0.05246742	-0.736965594	NA	1	0	0	-1.584962501	0.584962501	-0.755514842	6.265483105
FAIR_021727-T1	-0.227459849	-0.702200176	-0.148522525	0.062060968	-0.031478231	0.943416472	-0.974004791	-0.27702487	-0.163975735	-1	-0.5360529	0.716207034	-0.192645078	NA	NA	NA	NA	NA	-0.248855471	-1.024662054	-0.567040593	0.304854582	-1.050626073	4.826217792	NA	3.857980995	3.524815928	-3.294082645	NA	-3.927023704	-3.448285317	4.359043792	NA	0.835918414	NA	0.933572638	0.799087306	1.292457205	NA	2.347665656	1.704871964	1.699243595	NA	1.963474124	1.704871964	1.446409214	NA	1.292781749	1.298658316	3.894272756	3.871981004	0.753839413	0	NA	1.160464672	0	0	0.415037499	-2.584962501	-0.42536135	3.88312688
FAIR_021729-T1	0.136112527	-0.077855635	-0.082686212	-0.308838095	-0.336427665	0.519374159	0.584962501	-0.154907362	-0.261045853	-0.514573173	0.157541277	0.222392421	0.321928095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.801158656	3.523561956	NA	NA	-3.943290575	-3.945599891	NA	NA	NA	NA	0.918386234	0.678071905	NA	NA	2.689299161	1.378511623	NA	NA	2.298658316	1.49057013	NA	NA	1.485426827	1.250961574	7.33702603	7.325479069	1.158697746	1.544320516	NA	NA	0	0	0	-0.321928095	-0.080270924	7.33125255
FAIR_021734-T1	-0.116207142	0.686966899	0.498329192	-0.258533014	0.072756342	-0.331709116	0.222392421	-0.007304801	-0.028014376	1	0	-0.932885804	-1.222392421	-0.27897595	0.395928676	-1.087462841	0.561878888	0.415037499	-0.476438044	0.415037499	-1	2.321928095	NA	4.70763522	4.353323291	3.860962798	3.939226578	NA	-5.204898583	-2.848251521	-2.380848683	4.173926932	3.853995647	0.454175893	0.871843649	0.831877241	0.748461233	1.292781749	1.678071905	2.63691458	1.510961919	0.790772038	2.241840184	2.650764559	2.528571319	0.555816155	2.64385619	2.195347598	2.289834465	5.507101671	5.522472143	-0.551174187	-1.874469118	0.847996907	NA	0	0	1.807354922	0.678071905	0.592648046	5.514786907
FAIR_021738-T1	-0.187680724	0.123086751	0.167853651	0.071384633	0.106915204	0.291462814	-0.973032952	-0.111361109	-0.308489721	-0.584962501	-1	-0.415037499	0.736965594	-0.457101559	0.075948853	1.387023123	-0.209453366	1.584962501	-0.457101559	0.075948853	1.387023123	-0.209453366	1.584962501	5.022367813	5.022367813	3.762348816	4.973611276	-3.236779689	-3.236779689	-3.016331449	-3.690569666	4.303780748	4.303780748	0.807354922	0.807354922	1.176322773	0.722466024	1.700439718	1.700439718	2.528571319	1.124328135	2.280956314	2.280956314	2.419538892	2.13422094	2.277984747	2.277984747	1.811471031	2.147306699	5.467001284	5.474745619	-0.014213859	-0.35614381	-0.35614381	-0.35614381	0	0	1	0	0.145470201	5.470873451
FAIR_021749-T1	0.095157233	0.978626349	0.960471636	0.215728691	0.222392421	0.807354922	0.304854582	0.066273219	0.505235308	1	-1.736965594	NA	-2	-0.079343431	-1.137503524	0.378511623	0.245112498	2.736965594	0.202188851	-0.584962501	0.176877762	0	-0.321928095	4.176322773	4.987775616	3.746312766	2.584962501	-3.275646592	-4.802807732	-4.049115845	-2.823344176	3.575312331	3.638073837	0.485426827	0.790772038	1.13093087	0.275007047	1.970853654	0.992768431	2.897240426	0.82374936	2.232660757	1.214124805	2.914564523	0.807354922	1.807354922	1.608809243	2.111031312	0.40053793	4.118138413	4.146082805	0.231005552	NA	-0.222392421	0.362570079	0	0	-0.736965594	-1	0.969548993	4.132110609
FAIR_021750-T1	-0.121015401	1.807354922	1.152003093	0.514573173	0.378511623	-0.777607579	0.263034406	0.125530882	0.139930261	0.263034406	0	0.292180751	-2.070389328	0.202188851	-0.584962501	0.176877762	0	-0.321928095	NA	NA	NA	NA	NA	NA	4.176322773	2.937344392	3.452858965	NA	-3.275646592	-3.354625682	-3.696465654	NA	3.575312331	NA	0.485426827	0.815575429	0.895302621	NA	1.970853654	2.053111336	2.987320866	NA	2.232660757	2.23572706	3.298658316	NA	1.807354922	1.286881148	2.655351829	3.130306762	3.001530689	-0.710493383	0.380604002	0.362570079	NA	0	0	0	-1	1.479679008	3.065918726
FAIR_021756-T1	-0.068895081	0.89152912	0.879828783	0.312384322	0.868755467	0.381870635	-0.289506617	0.143503824	0.303069068	-1.099535674	0.807354922	0.556393349	1.115477217	0.204245075	0.192645078	0.765534746	0.33804776	-0.093109404	0.186778071	0.271673324	0.611434712	0.227561524	0.459431619	5.118090232	5.240695944	5.080231272	5.118941073	-3.468814819	-3.386501379	-3.445307241	-3.12152362	3.794697489	4.22342255	0.607870357	0.659924558	0.584962501	0.722466024	0.918123666	1.176322773	1.182692298	1.028569152	1.831956921	2.341985747	2.414135533	1.416839742	2.360784763	3.215678597	3.331991778	1.361768359	8.534221588	8.439017851	-0.981140973	-0.888968688	-0.256775415	-0.26607486	0	0	-1	-0.415037499	0.885678952	8.48661972
FAIR_021761-T1	0.203533394	0.332575339	0.560300446	-0.351472371	-1	0.607682577	0.415037499	0.070389328	0.008717217	0.362570079	0.169925001	0.30256277	-1.169925001	-0.068838876	0.125530882	1.169925001	0.63076619	-0.362570079	-0.025090981	0.093109404	0.169925001	0.332575339	-1.169925001	4.523561956	4.028562652	3.890446693	4.503984704	-3.006048654	-3.474574908	-2.934586418	-3.950810868	4.08236197	3.489801198	0.659924558	0.405242117	1.432959407	0.613531653	0.831877241	0.668884085	1.40599236	0.790772038	1.438292852	1.067143332	2.967168608	1.350497247	1.843983844	1.392545077	2.807354922	2.010779839	5.679945427	5.817498677	0.900464326	-1.050626073	-0.464668267	-0.493814613	0	0	-2	-2	0.446437893	5.748722052
FAIR_021767-T1	0.144743533	-0.392959334	-0.516482763	-0.051074185	-0.012490944	0.144389909	-0.131244533	0.154722595	-0.485426827	-1	-1	NA	NA	-0.337034987	2.222392421	-2	-2.321928095	-1.415037499	-0.337034987	2.222392421	-2	-2.321928095	-1.415037499	4.630521963	4.630521963	3.595742339	4.077242999	-1.695748647	-1.695748647	-2.371124314	-3.537790845	3.67468662	3.67468662	1.007195501	1.007195501	1.007195501	0.622930351	1.475084883	1.475084883	2.957914599	1.169925001	1.944858446	1.944858446	2.752748591	1.339137385	1.310340121	1.310340121	1.757023247	1.084064265	5.884432439	5.89389476	-0.390584456	-1.169925001	1.584962501	1.584962501	0	0	-1.584962501	0.736965594	-0.454721048	5.889163599
FAIR_021769-T1	-0.004940741	0.182325327	0.214813196	-0.462526425	0.010454358	-0.051074185	-0.182864057	-0.062021727	-0.489805268	1.146841388	0	-0.696607857	-1.169925001	-0.556393349	-1	-0.584962501	-1.584962501	-1	-0.214124805	0.547487795	0	-0.378511623	1.584962501	4.62935662	4.828834649	3.336283388	4.509062386	-3.092905406	NA	-7.798750167	-2.761191567	3.804260116	3.634593268	0.641546029	0.604071324	1.028569152	0.687060688	1.169925001	0.871843649	2.66448284	1.084064265	1.350497247	0.910732662	2	1.575312331	1.310340121	2.046141782	1.659924558	2.389566812	5.334498711	5.291501383	-0.06871275	0	NA	-0.286881148	0	0	-1.137503524	-1.099535674	0.198569262	5.313000047
FAIR_021770-T1	-0.085297535	-0.302892472	-0.258713935	-0.254317189	-0.437267447	-0.13606155	-0.646363045	-0.029544276	-0.079727192	2.169925001	-0.169925001	-0.321928095	0.584962501	-0.214124805	0.547487795	0	-0.378511623	1.584962501	-0.137503524	0.160464672	0.857980995	-0.485426827	0	5.125411227	4.62935662	3.678071905	4.687620632	-3.022491755	-3.092905406	-2.885678441	-2.832165217	4.006856741	3.804260116	0.724450476	0.641546029	1.007195501	0.782408565	1.140478157	1.169925001	2.737686761	0.970853654	1.430729583	1.350497247	2.592158002	1.384049807	1.176492229	1.310340121	1.967168608	1.23878686	5.587156395	5.554733559	-0.58024009	-0.093109404	-0.286881148	0.172180975	0	0	-1.321928095	-0.263034406	-0.280803204	5.570944977
FAIR_021772-T1	0.113725736	-1.908704166	-1.547487795	-0.094327383	-0.4639471	-0.019236219	-0.445411148	-0.3264062	-0.666576266	0.447458977	-0.836501268	0.584962501	-1	NA	NA	NA	NA	NA	-1.347923303	1.222392421	NA	0.736965594	-0.415037499	5.112700133	NA	3.654206378	3.566815154	-5.459070981	NA	-2.979000991	-2.757829306	4.220329955	NA	0.97819563	NA	1.070389328	0.925999419	0.799087306	NA	2.280956314	1.495695163	1.137503524	NA	2.584962501	1.859969548	1.169925001	NA	2.032100843	1.257010618	2.652696764	2.576468599	0.144389909	0.161463423	NA	NA	0	0	0.807354922	0.807354922	-1.728095981	2.614582681
FAIR_021781-T1	-0.311944006	0.571415969	0.373753818	-0.030373649	-0.060754031	-0.636677537	-0.321928095	-0.0106081	-0.029146346	0.08246216	-0.662965013	0.362570079	-1	0.035845199	-0.211504105	-0.392317423	0.222392421	-1.115477217	-0.114711659	0.247927513	0.387023123	0.554588852	-0.807354922	4.609798995	4.886062338	4.091699834	5.04176865	-4.248726202	-5.501885132	-5.03296336	-4.6778677	3.599614463	4.101818134	0.622936093	0.98550043	0.887525271	1.077242999	1.233281878	1.182692298	2.432959407	1.176322773	1.904511258	1.713695815	3.574101508	1.66448284	2.081735866	1.570462931	3.436961338	1.485426827	4.194119066	4.136805285	0	-1.584962501	-1.584962501	-1.906890596	0	0	-1.584962501	-1.678071905	0.472584893	4.165462176
FAIR_021786-T1	0.238697068	-0.143920747	-0.12732512	-0.085729874	-0.472935883	0.37049106	-0.624490865	-0.056143078	0.403896942	-1.807354922	1	-1	-0.807354922	0.062284278	0.736965594	-1.584962501	-0.378511623	-3	0.120108666	-0.074000581	-0.157541277	-0.902702799	-0.700439718	4.793967779	4.541019153	4.341274184	3.601696516	-5.670493564	-3.864962785	-3.983001138	-4.579838024	4.639345641	4.011674533	0.799658897	0.669026766	0.82374936	0.97819563	1.799658897	1.201633861	2.073820233	0.887525271	1.930476434	0.669026766	2.655351829	1.269033146	1.753554797	1.879705766	2.731183242	0.98550043	5.641994661	5.668893454	-0.288125387	-0.211504105	-0.206450877	-2.115477217	0	0	0.169925001	1.137503524	-0.135622933	5.655444057
FAIR_021794-T1	-0.28033542	0.750021747	0.290515142	0.406625259	-0.377235467	0.652076697	0.289506617	0.009586049	-2	0	0.736965594	NA	NA	0.540080902	0.552541023	0.938599455	0.280107919	0.321928095	NA	NA	NA	NA	NA	NA	5.137913322	3.344828497	2.042644337	NA	-3.244406643	-1.894173429	-2.732554132	NA	3.564378169	NA	0.584962501	1.028569152	0.948600847	NA	1.589763487	2.648465443	1.40599236	NA	1.516015147	2.742006211	1.970853654	NA	1.632268215	1.565597176	0.910732662	3.518160829	3.529372692	-0.172060746	-0.736965594	-0.678071905	NA	0	0	0.584962501	2	0.520268445	3.523766761
FAIR_021795-T1	-0.777607579	5.189824559	6.285402219	0.807354922	-0.678071905	2	NA	0.729910837	-0.190942783	0.387023123	0.932885804	-0.777607579	0.584962501	0.540080902	0.552541023	0.938599455	0.280107919	0.321928095	0.540080902	0.552541023	0.938599455	0.280107919	0.321928095	5.137913322	5.137913322	5.29388543	3.651912745	-3.244406643	-3.244406643	-3.295387565	-1.11745346	3.564378169	3.564378169	0.584962501	0.584962501	0.731183242	0.344828497	1.589763487	1.589763487	1.560714954	1.084064265	1.516015147	1.516015147	1.321928095	1.084064265	1.632268215	1.632268215	1.659924558	1.111031312	4.127418544	3.989950489	0.263034406	-0.956056652	-0.678071905	-0.678071905	0	0	0	0.584962501	5.737613389	4.058684516
FAIR_021802-T1	-0.131244533	0.947212586	0.645126727	0.446683126	-0.05994254	-0.530514717	-1.321928095	0.103835811	-0.345135486	0.436099115	-0.192645078	1	1.169925001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.407352751	2.857980995	NA	NA	-2.538170844	-2.53139924	NA	NA	NA	NA	1.250961574	0.847996907	NA	NA	2.851998837	1.23878686	NA	NA	2.641546029	1.575312331	NA	NA	1.63691458	1.056583528	3.875028557	3.916787844	-0.248913298	0.101879614	NA	NA	0	0	0.263034406	0.736965594	0.796169656	3.8959082
FAIR_021810-T1	0.357010554	0.9510904	1.175849835	1	1.009984089	0.459431619	-0.206450877	0.478653599	-0.345135486	-0.362570079	0.415037499	-0.206450877	-1.192645078	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.790772038	2.713695815	NA	NA	-1.545284887	-3.439648538	NA	NA	NA	NA	1.028569152	1.195347598	NA	NA	2.124328135	1.3950628	NA	NA	2.117695043	1.49057013	NA	NA	1.411426246	1.438292852	3.014574072	3.052292358	-0.949373927	-0.722466024	NA	NA	0	0	1	-0.415037499	1.063470117	3.033433215
FAIR_021816-T1	0.18612642	-1.281192426	-1.332328619	-0.094215342	0.215389034	0.040641984	0.621488377	0.021776942	-0.106915204	-0.321928095	NA	1	0.584962501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.566815154	2.09423607	NA	NA	-4.965930078	-3.578437446	NA	NA	NA	NA	1.137503524	1.084064265	NA	NA	2.908812908	1.427606173	NA	NA	3.267535798	1.350497247	NA	NA	2.459431619	1.257010618	5.551179566	5.548996066	-0.584962501	2	NA	NA	0	0	0.807354922	0.788495895	-1.306760522	5.550087816
FAIR_021817-T1	0.330553342	0.423659714	0.405923792	0.223896012	0.042813084	0.469485283	-0.518467089	-0.392027521	0.310340121	-1.362570079	0.099535674	0.530514717	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.364572432	2.592158002	NA	NA	-3.352571815	-3.497392421	NA	NA	NA	NA	1.304511042	0.250961574	NA	NA	2.659924558	0.918386234	NA	NA	2.606442228	0.782408565	NA	NA	2.039138394	0.622930351	5.543174448	5.51892602	-0.210473731	-1.874469118	NA	NA	0	0	-0.736965594	0	0.414791753	5.531050234
FAIR_021828-T1	0.401921999	7.303780748	3.725825037	-0.491853096	-2.64385619	-0.847996907	0.362570079	0.156725504	0.485426827	0.192645078	-0.514573173	-2.115477217	-0.847996907	0.295455884	-1.295455884	0.415037499	0.2410081	NA	NA	NA	NA	NA	NA	NA	5.165107985	3.234194723	3.046141782	NA	-8.182860867	-6.516693394	-5.316501773	NA	4.799605422	NA	0.713695815	1.244887059	0.669026766	NA	1.959770155	1.207892852	0.704871964	NA	2.680324357	2.59454855	1.480265122	NA	1.941106311	1.500802053	0.98550043	3.583149852	3.554971815	0	1	-1.584962501	NA	0	0	0.807354922	0.584962501	5.514802892	3.569060834
FAIR_021831-T1	0.051886742	-0.02987053	0.36960607	0.175977672	-0.080418682	-0.022026306	-0.188445089	0.320278358	0.121990524	0.502500341	0.106915204	1.847996907	0.798366139	NA	NA	NA	NA	NA	-0.294061301	-0.662965013	-0.247927513	0.378511623	-0.321928095	5.113117036	NA	4.033863452	2.257010618	-2.988504361	NA	-2.581069353	-3.190802612	4.364572432	NA	0.475084883	NA	1.232660757	2.060047384	2.173127433	NA	2.508428653	1.327687364	1.996388746	NA	2.754887502	1.214124805	1.416839742	NA	2.266036894	1.244887059	5.324918599	5.356489821	-0.685126663	0.277853121	NA	0.584962501	0	0	2.321928095	0.584962501	0.16986777	5.34070421
FAIR_021832-T1	-0.444946607	0.443129806	0.374860962	-0.110780431	0.084697165	-0.083416008	1.026472211	0.054447784	0.099535674	NA	-1.222392421	NA	0	-0.294061301	-0.662965013	-0.247927513	0.378511623	-0.321928095	-0.294061301	-0.662965013	-0.247927513	0.378511623	-0.321928095	5.113117036	5.113117036	3.54225805	3.993674362	-2.988504361	-2.988504361	-0.657659606	-2.444467844	4.364572432	4.364572432	0.475084883	0.475084883	1.117695043	0.464668267	2.173127433	2.173127433	2.889473543	1.263034406	1.996388746	1.996388746	2.916476644	1.056583528	1.416839742	1.416839742	1.891419187	0.879705766	5.461747434	5.399961903	-0.07617168	NA	0.584962501	0.584962501	0	0	-2.321928095	-2	0.408995384	5.430854668
FAIR_021833-T1	0.065887936	-0.105739254	-0.251836199	0.7206176	0.56828376	0.427421224	2.807354922	0.043212067	-0.584962501	1.874469118	-0.222392421	1.415037499	NA	NA	NA	NA	NA	NA	0.06871275	0.078002512	0.584962501	0.452512205	3.321928095	4.331991778	NA	4.09000653	2.443606651	-3.538481384	NA	-2.746436283	-4.580532107	3.463360886	NA	0.632268215	NA	0.713695815	0.748461233	0.933572638	NA	1.819668183	0.925999419	1.59454855	NA	3.030336078	1.384049807	2.049630768	NA	2.972692654	1.14404637	5.780467626	5.816097795	-0.719892081	-0.124447371	NA	-0.736965594	0	0	-1	1	-0.178787726	5.798282711
FAIR_021848-T1	-0.02419671	3.662965013	3.176453044	0.531720479	0.717600269	0.851901361	0.798366139	0.309046804	0.914270126	-0.64385619	-0.169925001	-0.621488377	-1.700439718	NA	NA	NA	NA	NA	1.141092319	-1.321928095	0.387023123	-0.584962501	-0.347923303	5.100136671	NA	3.709290636	3.276496666	-1.993794292	NA	-2.709114871	-3.90284451	4.213347282	NA	1.35614381	NA	1.298658316	1.214124805	1.613531653	NA	2.028569152	1.475084883	1.98550043	NA	2.475084883	1.560714954	1.891419187	NA	1.687060688	1.570462931	4.204130425	4.194871722	0.807354922	-1.351074441	NA	2.169925001	0	0	-0.584962501	-0.415037499	3.419709029	4.199501073
FAIR_021849-T1	0.039966407	0.431992977	0.327574658	-0.147430364	0.216036926	0.283172051	-1.584962501	0.007195501	-0.517399217	0.078002512	1.678071905	-0.106915204	2.459431619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.566815154	3.124328135	NA	NA	-3.878283641	-3.69367745	NA	NA	NA	NA	1.298658316	0.970853654	NA	NA	2.849999259	1.384049807	NA	NA	2.935459748	1.815575429	NA	NA	2.403267722	1.5360529	5.828889975	5.700904866	-1.971985624	-1.36923381	NA	NA	0	0	-1.584962501	-0.584962501	0.379783817	5.764897421
FAIR_021859-T1	-0.29731554	-0.341548149	-0.427886234	-0.106258687	-0.69743723	0.331514144	-0.148863386	-0.366782331	-0.152003093	0.283792966	-1.321928095	0.247927513	-0.505235308	NA	NA	NA	NA	NA	-0.235628248	-0.237039197	-1.378511623	-0.065588342	0.152003093	4.717539343	NA	3.826802684	2.066950244	-1.36697327	NA	-2.85086966	-2.896015934	4.078951341	NA	1.10433666	NA	1.214124805	1.811471031	1.23878686	NA	1.304511042	0.98550043	2.659924558	NA	2.6622055	1.367371066	3.09592442	NA	2.443606651	1.124328135	5.123901509	5.204616558	-1.675727965	0.874469118	NA	-1.129283017	0	0	-1	0.263034406	-0.384717192	5.164259033
FAIR_021861-T1	-0.005236648	0.21843555	0.330200979	-0.09657326	0.211784322	0.295455884	-0.562936194	-0.294093887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.936402378	4.936402378	3.605257263	4.35473424	-4.830173572	-4.830173572	-4.790730546	-3.025295244	4.76394266	4.76394266	1.182692298	1.182692298	1.13093087	1.286881148	1.432959407	1.432959407	2.989139007	0.918386234	2.014355293	2.014355293	2.435628594	1.735522177	2.207892852	2.207892852	1.599317794	1.207892852	6.667280612	6.641862996	0.430144392	NA	NA	NA	0	0	-1	-0.736965594	0.274318265	6.654571804
FAIR_021863-T1	0.150103561	-0.379543594	-0.328675819	0.023978863	-0.157280792	0.195550809	-0.201633861	-0.371535861	-1.258734268	0.263034406	1.137503524	-0.830074999	-1.459431619	-0.178337241	2.169925001	-0.415037499	2.321928095	NA	-0.489038081	-1.099535674	-0.652076697	0.637429921	0.263034406	4.585563498	4.00270252	3.669026766	3.589763487	-1.847946723	-8.012123427	-4.398280724	-3.234223055	4.236492618	2.659924558	1.232660757	0.35614381	1.298658316	0.963474124	1.35614381	1.411426246	2.941106311	1.722466024	1.560714954	1.570462931	2.821710215	1.350497247	1.475084883	0.641546029	1.618238656	1.695993813	6.742591189	6.824727118	0	1.192645078	0	-0.584962501	0	0	1	-1	-0.354109706	6.783659154
FAIR_021867-T1	-0.122444902	0.511937043	0.530078594	-0.157541277	0	0.237039197	-0.174774401	-0.176426567	-0.197939378	1.362570079	1.263034406	0.584962501	0.106915204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.023255352	2.173127433	NA	NA	-2.27312752	-2.59781837	NA	NA	NA	NA	2.809414444	1.448900951	NA	NA	1.207892852	0.831877241	NA	NA	2.316145742	1.042644337	NA	NA	1.769771739	1.286881148	5.520895791	5.408605083	-1.162271429	-1.106915204	NA	NA	1	0	1	1.222392421	0.521007818	5.464750437
FAIR_021870-T1	0.163498732	1.520832163	1.072756342	0.415037499	-0.652076697	1.906890596	0.874469118	0.06871275	0.404390255	1.502500341	0	-0.115477217	-0.584962501	NA	NA	NA	NA	NA	-0.183908309	-0.263034406	-1.263034406	0.147557188	0	4.881175155	NA	3.67468662	3.820689561	-3.434682574	NA	-3.159851246	-3.307572802	3.988230223	NA	0.659924558	NA	1.709290636	0.910732662	0.941106311	NA	1.673556424	0.925999419	1.070389328	NA	2.847996907	1.575312331	2.289834465	NA	1.827819025	1.214124805	3.793955256	3.858537179	NA	-0.115477217	NA	0.900464326	0	0	-1	-0.584962501	1.296794253	3.826246218
FAIR_021871-T1	0.015767316	0.29143923	0.254739269	0.197939378	-0.296981738	-0.128007612	-1.415037499	-0.028711297	-0.507603618	0.222392421	-0.807354922	-1.550197083	-3.321928095	-0.202492864	0.584962501	-0.584962501	-0.278301162	-1.321928095	0.018378529	-0.033166864	0.415037499	-0.165059246	0.874469118	4.510979226	3.971151682	4.545350645	4.266786541	-3.209066779	-4.613538806	-5.853876718	-4.103020712	4.117878694	3.831775138	0.636294021	0.252437295	0.722466024	0.5360529	1.220772847	0.834150349	2.295723025	0.815575429	2.192350974	1.31687834	3.132576843	1.117695043	2.336339571	2.450003486	3.679198571	2.469885976	7.759166863	7.681284864	-1.273018494	-1.222392421	-1.584962501	-0.973527789	0	0	-1.321928095	1.807354922	0.273089249	7.720225863
FAIR_021877-T1	0.086550032	0.294599721	0.314756439	-0.062584537	0.34191957	-0.255257055	-0.695993813	0.270326898	-0.201633861	0.152003093	-2.736965594	-0.652076697	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.201633861	2.761285273	NA	NA	-2.183360144	-3.764969837	NA	NA	NA	NA	1.280956314	0.748461233	NA	NA	2.805292456	1.269033146	NA	NA	2.304511042	1.411426246	NA	NA	1.575312331	1.201633861	4.366456046	4.344025863	-0.794809669	-1.688055994	NA	NA	1	0	-1.584962501	-0.736965594	0.30467808	4.355240954
FAIR_021887-T1	0.13262646	0.27966508	0.422650683	-0.118055762	-0.154328146	-0.259087221	0.253756592	-0.362570079	0.610053482	-0.898120386	0.884522783	-1.473931188	-0.280107919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.270528942	3.49441561	NA	NA	-1.704874798	-2.734528172	NA	NA	NA	NA	1.176322773	1.014355293	NA	NA	2.735522177	1.257010618	NA	NA	2.477677328	1.933572638	NA	NA	1.550900665	1.163498732	4.249781854	4.23138629	-0.063616099	-0.255559285	NA	NA	0	0	1	-1.584962501	0.351157882	4.240584072
FAIR_021903-T1	0.155487618	0.314468006	0.351005328	0.029503994	0.184153617	-0.353636955	-0.118644496	-0.12981824	0.457472766	-0.152003093	1.91753784	1.137503524	-0.938599455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.676944359	3.033863452	NA	NA	-1.878002508	-3.097653958	NA	NA	NA	NA	1.124328135	1.372952098	NA	NA	2.969012308	1.49057013	NA	NA	2.879705766	1.769771739	NA	NA	2.150559677	0.687060688	4.235662437	4.199401331	-0.15497466	-0.766800824	NA	NA	0	0	-1.807354922	-0.321928095	0.332736667	4.217531884
FAIR_021913-T1	-0.057523701	0.759420445	0.716207034	0.520832163	0.180572246	-0.121015401	-0.106915204	0.556393349	0.118644496	0	0	-0.415037499	-0.415037499	-0.450312974	1.485426827	-0.652076697	-0.206450877	-2	NA	NA	NA	NA	NA	NA	3.816599707	3.032100843	3.107687869	NA	-9.965784285	-3.678958569	-3.318021155	NA	3.201633861	NA	0.22650853	1.15704371	0.970853654	NA	0.757023247	1.773996325	1.799087306	NA	1.056583528	3.039138394	3.008988783	NA	1.416839742	2.735522177	1.82374936	4.070893134	4.132648737	-0.025535092	1.184424571	NA	NA	0	0	-1	-1.584962501	0.737813739	4.101770936
